|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
430|खयाली पुलाव पकाना|cooking candies|to daydream unrealistic plans|0.345104455947876|0.5288342833518982|0.0|0.4516836404800415|1
431|दाल में कुछ काला है|There 's something black in the pulp|something is suspicious|0.5253011584281921|0.8135057091712952|0.24137931034482757|0.5813127756118774|1
432|दाल न गलना|not swallowing pulses|a plan not working out|0.4568657875061035|0.5184314846992493|0.0975609756097561|0.6331915855407715|2
433|जले पर नमक छिड़कना|sprinkling salt on fire|to make someone’s pain worse|0.398873895406723|0.8478167057037354|0.0|0.5282840132713318|1
434|सोने पर सुहागा|Sweet on the palate|an added bonus to something good|0.46474409103393555|0.4874385595321655|0.0|0.5513674020767212|3
435|रामबाण उपाय|remedy|a sure-shot remedy|0.6625605821609497|0.8077029585838318|0.21052631578947367|0.8130629658699036|4
436|आसमान से तारे तोड़ना|The falling of the stars from the sky|to promise or attempt the impossible|0.40026217699050903|0.6971242427825928|0.07792207792207792|0.566929817199707|3
437|सात समुंदर पार|Across the Seven Seas|very far away|0.5218981504440308|0.8294724225997925|0.0|0.6287446022033691|3
438|अब पछताए होत क्या जब चिड़ियाँ चुग गई खेत|What, when the birds devour the crop,|repenting after the damage is done|0.4133261740207672|0.677588701248169|0.10958904109589042|0.3559623956680298|2
439|हाथ कंगन को आरसी क्या|What's the RC to the hand bracelet|no proof needed for the obvious|0.4329647123813629|0.5983580350875854|0.08695652173913043|0.43017643690109253|2
440|तिल का ताड़ बनाना|making a molasses palm|to exaggerate a small issue|0.4262140393257141|0.7468459606170654|0.041666666666666664|0.3922330439090729|2
441|ठोकर खाना|stumble|to stumble and learn from mistakes|0.5301185250282288|0.5137781500816345|0.15789473684210528|0.756813108921051|3
442|ठंडा बस्ता डालना|cold sack|to shelve a matter indefinitely|0.38285738229751587|0.6465822458267212|0.0|0.6024696826934814|2
443|ठंडी साँस भरना|cold breathing|to sigh in sorrow|0.5020747780799866|0.8106791377067566|0.0|0.6464890837669373|1
444|जी का जंजाल|G's whirlwind|a constant nuisance|0.40964311361312866|0.6983150243759155|0.0|0.5731621980667114|2
445|जी जान से लगना|clinging to life|to put one’s heart and soul into it|0.4717789590358734|0.6468302607536316|0.0|0.6063552498817444|5
446|पीठ पीछे वार करना|back to back|to backstab someone|0.5303862690925598|0.5159820914268494|0.29629629629629634|0.6968065500259399|3
447|पीठ थपथपाना|patting the back|to praise or encourage|0.44277122616767883|0.7933435440063477|0.0|0.5850409865379333|1
448|पीठ दिखाना|pointing back|to run away from a challenge|0.47968849539756775|0.7653061151504517|0.0|0.6298258900642395|2
449|पत्ता साफ होना|leaf clearing|to be removed or eliminated|0.4475261867046356|0.7513722777366638|0.0|0.7025488615036011|2
450|पत्ते खोलना|opening of leaves|to reveal one’s plans|0.49571529030799866|0.7923505306243896|0.0|0.5727474689483643|2
451|पलड़ा भारी होना|heaviness|to have the upper hand|0.433443546295166|0.6325732469558716|0.0|0.6521081924438477|1
452|फटे में टांग अड़ाना|a broken leg|to meddle where not needed|0.40850961208343506|0.4960767328739166|0.0|0.4617917835712433|2
453|फूटी किस्मत|bloated fortune|very bad luck|0.48600974678993225|0.725974977016449|0.0|0.6893094778060913|1
454|फूटी कोड़ी|scratch|a tiny amount of money|0.43134596943855286|0.47352907061576843|0.0|0.5483288168907166|2
455|फूल नहीं समाना|not holding flowers|to be overjoyed|0.42928072810173035|0.6420478820800781|0.0|0.5662522315979004|1
456|रंग में भंग पड़ना|dissolving in color|to have celebrations spoiled|0.42389410734176636|0.7594566345214844|0.0|0.602554440498352|2
457|रंग बदलना|change of colour|to betray or change stance|0.5159596800804138|0.8263052701950073|0.2|0.6530597805976868|2
458|रंग लाना|bring color|to succeed|0.581192672252655|0.809048056602478|0.0|0.5310721397399902|2
459|रंगे हाथ पकड़ा जाना|being caught red-handed|to be caught red-handed|0.9337239861488342|0.8103694319725037|0.7555555555555555|0.9331222176551819|4
460|लकीर का फ़कीर|The Faqir of the Line|to follow tradition blindly|0.4078579246997833|0.746946394443512|0.0|0.5253978371620178|5
461|लंबी-लंबी छोड़ना|lengthy leave|to boast with tall claims|0.4565895199775696|0.6591620445251465|0.0|0.5898230671882629|3
462|लोहा मानना|iron|to acknowledge someone’s superiority|0.44010159373283386|0.44454705715179443|0.0|0.5431429743766785|2
463|लोहा गरम है चोट कर|Iron is hot hurting|strike while the iron is hot|0.6671789288520813|0.7125644683837891|0.3829787234042554|0.7848792672157288|3
464|दिन-दुगनी रात-चौगुनी तरक्की|Double the day, double the night, quadruple the growth.|rapid, compounding growth|0.48578962683677673|0.7717034220695496|0.10126582278481013|0.7182900309562683|3
465|दिन में तारे दिखना|The appearance of the stars during the day|to be in extreme pain or shock|0.4133724868297577|0.8435479998588562|0.0|0.49263840913772583|2
466|मक्खन लगाना|applying butter|to flatter for gain|0.4548082649707794|0.7998509407043457|0.0|0.573647141456604|2
467|मगजमारी करना|harassing|to toil mentally|0.512270450592041|0.7995755672454834|0.0|0.6056450605392456|2
468|माथा पीटना|patting the head|to regret greatly|0.42747005820274353|0.7629803419113159|0.0|0.5335715413093567|1
469|माथा ठोकना|nodding his head|to plead earnestly or pray|0.4134504795074463|0.6497452855110168|0.0|0.47100183367729187|1
470|माथे पर बल पड़ना|pressure on the forehead|to appear tense|0.5814045071601868|0.7939531803131104|0.0|0.5913066864013672|2
471|मान रखना|respect|to honor someone’s feelings|0.4626292884349823|0.7789224982261658|0.0|0.6209813356399536|4
472|मुँह में दही जमाना|Putting yogurt in the mouth|to remain deliberately silent|0.42805418372154236|0.7849255800247192|0.0|0.5102877020835876|1
473|मूँछों पर ताव देना|Tapping the whiskers|to show pride or bravado|0.3745373487472534|0.7102845311164856|0.0|0.5256775617599487|2
474|जग हँसाई होना|to be laughable|to become a public joke|0.6587459444999695|0.725767970085144|0.1111111111111111|0.7898700833320618|5
475|टांग अड़ाना|ankle sprain|to interfere unnecessarily|0.38460084795951843|0.7902830839157104|0.0|0.4456946849822998|1
476|तूफ़ान खड़ा करना|raising a storm|to create a big ruckus|0.7148253321647644|0.8282204866409302|0.05714285714285715|0.7215514183044434|5
477|कलेजा मुँह को आना|coming to the mouth of the liver|to be terrified (near-death feel)|0.3726418912410736|0.5866786241531372|0.0|0.5800686478614807|3
478|कलेजा ठंडा होना|coldness of the liver|to feel avenged or satisfied after anger|0.4742420017719269|0.82176274061203|0.0|0.5777456760406494|1
479|घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े|If the ghee doesn 't come out of the straight finger, you have to twist it.|use strict means if polite ones fail|0.45976918935775757|0.7234422564506531|0.03278688524590164|0.3771461844444275|3
480|छाती ठोकना|throbbing in the chest|to boast loudly|0.37767884135246277|0.6663234233856201|0.0|0.5016350746154785|1
481|छाती पर साँप लोटना|Wrapping a snake around your chest|to be intensely jealous|0.34123966097831726|0.7577937245368958|0.0|0.46885600686073303|3
482|छाती पर मूंग दलना|crushing a pea on the chest|to oppress or torment someone|0.28533563017845154|0.6582328677177429|0.0|0.5609199404716492|2
483|छाती चौड़ी होना|breast width|to feel proud|0.43515491485595703|0.6573748588562012|0.0|0.5337547063827515|1
484|खेत खाए गधा, मारें जुलाहा|The farm eats the donkey, kills the blacksmith.|to punish the wrong person|0.40929093956947327|0.5858801603317261|0.08|0.4258077144622803|2
485|कुएँ में कूदना|jumping into a well|to jump into trouble knowingly|0.6140338182449341|0.8521578311920166|0.16666666666666669|0.7322158813476562|2
486|कुआँ खोदना|digging a well|to prepare in advance|0.45754149556159973|0.8396077156066895|0.0|0.5462606549263|2
487|चींटी की चाल|the ant's movements|very slow progress|0.49023154377937317|0.8207376003265381|0.0|0.5569823384284973|2
488|गागर में सागर भरना|Filling the ocean in gargoyles|to say a lot in few words|0.3989798128604889|0.6275554895401001|0.07017543859649124|0.4728349447250366|1
489|ऊँची दुकान फीका पकवान|High store faded dish|great show, poor quality|0.3994654715061188|0.5433735847473145|0.0|0.5903887152671814|2
490|नाच न जाने आँगन टेढ़ा|crooked courtyard without dancing|blame surroundings for one’s lack|0.4604285657405853|0.5441367030143738|0.0|0.5532571077346802|2
491|नेकी कर दरिया में डाल|Do good and throw them into the sea.|do good without expectation|0.47847896814346313|0.781512439250946|0.1846153846153846|0.5599492192268372|2
492|थोथा चना बाजे घना|a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a little, a, a, a, a, a, a, a, a, a, a, a, a, a, a, a, a, a, a, a, a, a.|empty vessels make more noise|0.2733868360519409|0.18330368399620056|0.0|0.4361618459224701|1
493|रात गई बात गई|The night went by.|let bygones be bygones|0.5498353838920593|0.6590876579284668|0.05263157894736842|0.47360584139823914|2
494|रातों-रात बदलना|Changing from night to night|to change overnight|0.616771399974823|0.7832769155502319|0.08888888888888889|0.8763826489448547|4
495|रस्सी जल गई पर ऐंठ न गई|The rope burned but didn 't snap|to be arrogant despite downfall|0.5470010638237|0.7871065735816956|0.0|0.4515416920185089|3
496|रोज़ का रोना|crying every day|the same old complaint|0.5337691903114319|0.7890826463699341|0.0|0.5813389420509338|1
497|रोटी-रोज़ी का सवाल|The Question of Bread|a matter of livelihood|0.5484040379524231|0.8354436159133911|0.0975609756097561|0.6285771727561951|2
498|लाभ-हानि की परवाह न करना|Not caring about profits or losses|to not care about profit or loss|0.9274301528930664|0.8470385670661926|0.608695652173913|0.8837073445320129|4
499|लाख टके की बात|A million words.|a very valuable point|0.4922128915786743|0.676284909248352|0.0|0.49622204899787903|2
500|लकड़ी बेकार करना|waste wood|to waste effort (colloquial sense)|0.48672807216644287|0.7863786220550537|0.15000000000000002|0.6514573097229004|1
501|लड़ाई का मूड बनाना|Creating a Fighting Mood|to get into a quarrelsome mood|0.7515290975570679|0.8367965221405029|0.1111111111111111|0.7586772441864014|4
502|शक की सूई अटकना|sticking to the needle of doubt|to remain doubtful|0.6128677725791931|0.6404191255569458|0.125|0.8397411704063416|4
503|सड़कछाप व्यवहार|road mark behavior|rude, rough behavior|0.613710343837738|0.6697703003883362|0.3636363636363636|0.6677847504615784|2
504|सिर पर चढ़ाना|put on the head|to pamper excessively|0.4526011049747467|0.6869814991950989|0.0|0.5781794786453247|1
505|सिर पर हाथ फेरना|turning the hand over the head|to bless affectionately|0.4645857810974121|0.8211170434951782|0.0|0.5402018427848816|1
506|सिर पर तूफ़ान टूटना|Hurricane breaking on the head|to face a sudden calamity|0.4850558936595917|0.7650344371795654|0.0|0.6809514760971069|3
507|सिर खपाना|head covering|to rack one’s brains|0.4209055006504059|0.7007180452346802|0.0|0.5625314712524414|2
508|सिर ऊँचा करना|lifting the head|to bring honor|0.596675455570221|0.81863933801651|0.07692307692307691|0.6107264757156372|2
509|सिर झुकाना|bow your head|to show respect or shame|0.5068181753158569|0.812708854675293|0.0|0.6073758602142334|5
510|सुबह के भूले शाम को घर आ जाएँ तो भूले नहीं कहलाते|When they come home in the morning, they are not forgotten.|better late than never|0.39271286129951477|0.6266626119613647|0.0|0.4713577628135681|1
511|अक्ल के घोड़े दौड़ाना|Racing the horses of wisdom|to overthink unnecessarily|0.45173752307891846|0.7751682996749878|0.0|0.5366978645324707|5
512|अव्वल दर्जे का|of the highest order|of top quality|0.7393887639045715|0.791053295135498|0.06451612903225808|0.6985803842544556|5
513|अधेड़ उम्र की दिक्कत|The trouble of middle age|middle-age related issues (colloq.)|0.6661099791526794|0.8496320247650146|0.23728813559322035|0.79816734790802|4
514|अंगारों पर चलना|Walking on grain|to go through hardships|0.450003445148468|0.612285852432251|0.0|0.5800782442092896|3
515|अंगूठा दिखाना|thumbs up|to refuse bluntly|0.5221948623657227|0.7641226053237915|0.0|0.592400848865509|2
516|अंगूठा छाप|thumbprint|an illiterate person (dated)|0.44074001908302307|0.8250758647918701|0.0|0.567672073841095|2
517|अंधेर नगरी चौपट राजा|Andher Nagari Chowpat Raja was born in India.|a place with complete mismanagement|0.3857882022857666|0.5815949440002441|0.0|0.2718268632888794|2
518|अन्नदान महादान|food and drink|charity of food is supreme (proverbial)|0.5915219783782959|0.6448257565498352|0.07843137254901959|0.5933435559272766|2
519|अक्ल ठिकाने लगना|Reasonableness|to come to one’s senses|0.44820448756217957|0.6296606063842773|0.0|0.6010317802429199|1
520|कानून हाथ में लेना|Taking the Law into Your Hands|to take law into one’s own hands|0.8806372880935669|0.8434127569198608|0.393939393939394|0.8143644332885742|5
521|कान पर हाथ रखना|hand over the ear|to be alarmed or scared|0.39412927627563477|0.742301344871521|0.0|0.5391613245010376|3
522|कानोंकान खबर न होना|not hearing the news|no one gets wind of it|0.6288114190101624|0.7174086570739746|0.0|0.7001405358314514|4
523|काला-सफेद करना|black and white|to decide authoritatively|0.4822341501712799|0.692639172077179|0.0|0.6275573968887329|1
524|कलेजे पर पत्थर रखना|Placing a stone on the liver|to harden one’s heart to do something tough|0.4777807593345642|0.8050054311752319|0.05263157894736841|0.5425404906272888|1
525|किसी की बैंड बजाना|playing in someone 's band|to thrash or defeat thoroughly|0.42245009541511536|0.8283003568649292|0.0|0.5620702505111694|2
526|खुल्लम-खुल्ला कहना|Speak openly|to say openly|0.878152072429657|0.8266948461532593|0.39999999999999997|0.8778475522994995|5
527|खून गर्म होना|warmth of the blood|to feel fired up|0.6105895638465881|0.8085406422615051|0.0|0.700387716293335|1
528|खुशी के मारे फूले न समाना|Do not be overwhelmed by joy|to be overjoyed|0.6941469311714172|0.7135277986526489|0.28571428571428575|0.7701893448829651|4
529|गला सूख जाना|dry throat|to feel nervous or scared|0.39322152733802795|0.8183574676513672|0.0|0.541653037071228|2
530|गला काट प्रतिस्पर्धा|Throat-chopping competition|cut-throat competition|0.6991413831710815|0.8007715940475464|0.6222222222222222|0.8780328035354614|2
531|गलती पर पर्दा डालना|Covering up the mistake|to cover up a mistake|0.9206283092498779|0.8448450565338135|0.37209302325581395|0.937661349773407|4
532|गले की फाँस|sore throat|a nagging problem|0.48901084065437317|0.715481162071228|0.0|0.5328727960586548|2
533|गले मिलना|embrace|to embrace warmly (reconciliation)|0.5060925483703613|0.7979311347007751|0.17142857142857143|0.8340721130371094|5
534|घड़ी-घड़ी रंग बदलना|Changing the color of the clock|to be fickle|0.5377433896064758|0.7643532156944275|0.0|0.4283682107925415|2
535|घूम-फिरकर वहीं आना|Going around and getting there.|to end up at the same point|0.40203559398651123|0.701498806476593|0.03333333333333333|0.7087475657463074|3
536|चक्कर काटना|circumambulation|to make repeated rounds (bureaucracy)|0.454078733921051|0.7363805770874023|0.0|0.6948701739311218|2
537|चक्की में पिसना|grinding in the mill|to be crushed by circumstances|0.406873494386673|0.7415275573730469|0.0|0.6176316738128662|3
538|चौबे जी छब्बे बने, दुबे बने न|The fourteenth became sixteenth and the twelfth became nineteenth.|to aim higher and lose what you had|0.36473605036735535|0.41336116194725037|0.05555555555555556|0.39764437079429626|3
539|चूँ भी न करना|not even kissing|to not utter a word|0.47259098291397095|0.7632362842559814|0.06060606060606061|0.6549616456031799|4
540|चोली-दामन का साथ|with Choli - Daman|inseparable relationship|0.3734549582004547|0.7965263724327087|0.0|0.5141561627388|2
541|छोटा मुँह बड़ी बात|The small mouth is the big thing.|big talk from a small person|0.585527241230011|0.7645025253295898|0.21875000000000003|0.6684925556182861|1
542|जुबान पर ताला लगाना|locking on the tongue|to keep one’s mouth shut|0.5199366807937622|0.7835819721221924|0.0|0.7727563381195068|4
543|जुबान देना और निभाना|Speaking and acting|to keep a promise|0.46942728757858276|0.7710846662521362|0.0|0.5025412440299988|2
544|जुबान की कसम|By the tongue.|a solemn vow|0.48591646552085876|0.6302981972694397|0.0|0.5065011978149414|3
545|जान पर बन आना|Becoming Alive|to be in grave danger|0.43539658188819885|0.6064484119415283|0.0|0.5990180373191833|2
546|जान हथेली पर लेकर फिरना|Carrying a life in the palm of your hand|to live riskily|0.42195647954940796|0.7956287860870361|0.0|0.6870182752609253|3
547|जेब ढीली करना|loosening the pocket|to spend money|0.47830650210380554|0.7858496904373169|0.0|0.5263453722000122|2
548|जेब काटना|pocket cutting|to pickpocket / cheat|0.4501393139362335|0.7967914342880249|0.35714285714285715|0.6892648935317993|2
549|जोर आज़माइश करना|Trying hard|to test strength|0.6070569753646851|0.8221255540847778|0.0|0.6426174640655518|3
550|जोर-शोर से करना|loudly|to do with great enthusiasm|0.507517397403717|0.6700334548950195|0.0|0.5757801532745361|2
551|टेंट-टून बजना|playing tent-tone|to make a loud scene (colloq.)|0.5318280458450317|0.6892919540405273|0.0|0.5373294949531555|1
552|ठाठ से रहना|being classy|to live in style|0.6207039952278137|0.8232122659683228|0.0|0.6763738989830017|3
553|डंका पीटना|knocking|to announce loudly|0.41575753688812256|0.666283905506134|0.0|0.6300841569900513|1
554|ढिंढोरा पीटना|beating|to brag publicly|0.46732470393180847|0.5413199067115784|0.0|0.6123682856559753|1
555|ढील देना|loosen up|to be lenient|0.46845969557762146|0.7455012798309326|0.0|0.7124466896057129|4
556|तारीफ़ के पुल बाँधना|Building Bridges of Commendation|to heap praises|0.5172099471092224|0.8193706274032593|0.0|0.7192955613136292|4
557|तह तक पहुँचना|reaching the bottom|to get to the root cause|0.6507004499435425|0.7921968698501587|0.14285714285714282|0.6473108530044556|2
558|तन-मन-धन से|by means of wealth and possessions|with body, mind, and wealth; wholeheartedly|0.4525642991065979|0.667799711227417|0.2368421052631579|0.6875858902931213|3
559|तार-तार करना|wire|to tear apart reputation|0.47800132632255554|0.6976481676101685|0.0|0.5400847792625427|1
560|तार जोड़ना|adding strings|to connect the dots|0.6324530839920044|0.8053256869316101|0.0|0.539941668510437|2
561|तीस मार खाँ|Thirty times|a self-proclaimed hero; boaster|0.3626236915588379|0.418452650308609|0.0|0.528885006904602|1
562|तीन में न तेरह में|Not in three nor in thirteen.|irrelevant to any group|0.42102232575416565|0.7247961759567261|0.0|0.5822559595108032|2
563|तेल-मसाज करना|oil massage|to flatter for benefit (colloq.)|0.4622085988521576|0.8431715965270996|0.0|0.5014165043830872|2
564|थक-हार कर बैठ जाना|Sitting down tired|to give up after trying|0.5220590829849243|0.7240925431251526|0.0|0.6313748359680176|2
565|थाली का बैंगन बनना|Becoming a Plate Bamboo|to switch sides easily (opportunist)|0.398281067609787|0.6148191094398499|0.0|0.582034707069397|2
566|दिमाग का पारा चढ़ना|Mercury buildup in the brain|to lose temper|0.4784703850746155|0.8206316232681274|0.0|0.5065749883651733|2
567|दिमाग सातवें आसमान पर|Mind at seventh heaven|to be overconfident or elated|0.38249748945236206|0.7681972980499268|0.0|0.5711788535118103|3
568|दिमाग की बत्ती जलना|Burning the Light of the Mind|to suddenly get an idea|0.4357333481311798|0.7388740181922913|0.0|0.6274617314338684|5
569|दाँव खेलना|betting|to take a calculated risk|0.4586784243583679|0.8542032241821289|0.0|0.6558815836906433|4
570|दाँव-पेंच आज़माना|Trying the Right Way|to use tricks or tactics|0.47217005491256714|0.6712439060211182|0.0|0.718806803226471|2
571|नाक में नकेल डालना|Putting nickel in the nose|to bring someone under strict control|0.45843324065208435|0.6577227711677551|0.03125|0.5188004970550537|2
572|नाक रगड़ना|rubbing the nose|to beg desperately|0.4711802899837494|0.7793189287185669|0.0|0.5300180315971375|1
573|नाक ऊँची रखना|keeping the nose up|to uphold one’s honor|0.5310865044593811|0.8243061900138855|0.0|0.6298127174377441|2
574|नाक काट कर रख देना|cutting off the nose|to disgrace someone completely|0.4090915322303772|0.7814083099365234|0.0|0.610221266746521|2
575|नाक पर दम होना|Dyspnea of the nose|to be short-tempered / easily angered|0.42427483201026917|0.7602302432060242|0.0|0.46868380904197693|1
576|नाक का बाल होना|having nasal hair|to be a favorite / close confidant|0.454526424407959|0.8176770210266113|0.0|0.4745110273361206|2
577|कान खोलकर सुनना|Listening with an open ear|to listen attentively|0.6935095191001892|0.831905722618103|0.08888888888888889|0.7878271341323853|5
578|कान देना|to listen|to pay attention|0.7148627638816833|0.8268833756446838|0.0|0.6600624918937683|4
579|कान पकड़ कर माफी मांगना|Apologizing by Holding Your Ear|to apologize earnestly|0.5226610898971558|0.8086750507354736|0.19607843137254902|0.7375014424324036|4
580|कान के नीचे देना|put under the ear|to slap / scold sharply|0.43790021538734436|0.8074626922607422|0.0|0.5135751962661743|1
581|कान में भनक पड़ना|ringing in the ears|to get a hint of something|0.4207005500793457|0.7321302890777588|0.0|0.5557336211204529|2
582|कान फटना|bursting of the ears|to hear loud/harsh sounds|0.49698808789253235|0.7966220378875732|0.0|0.7033861875534058|2
583|कान कतरना|ear scratching|to cheat a little from all sides|0.41503629088401794|0.7238327264785767|0.0|0.6108033657073975|1
584|आँख बचाकर निकलना|Saving the Eye|to slip away unnoticed|0.4693736135959625|0.5821664929389954|0.0|0.5566539764404297|2
585|आँखें चार होना|having four eyes|to exchange glances / fall in love|0.4821125566959381|0.8166849613189697|0.0|0.5657569766044617|3
586|आँखें चुराना|stealing eyes|to avoid facing someone|0.37893369793891907|0.7588661909103394|0.06250000000000001|0.519034206867218|2
587|आँखें तिरछी करना|squinting|to squint in doubt|0.6844485402107239|0.7378392219543457|0.1818181818181818|0.841166079044342|1
588|आँखों पर पट्टी बंधना|blindfolded|to be blinded to the truth|0.5576614141464233|0.7363392114639282|0.058823529411764705|0.7358993291854858|1
589|आँखों में बसाए रखना|Keeping your eyes peeled|to cherish someone deeply|0.38461199402809143|0.532717764377594|0.0|0.6057541370391846|5
590|आँखों ही आँखों में इशारा करना|Looking into each other's eyes|to communicate silently|0.48177066445350647|0.7353777885437012|0.0|0.5317713022232056|3
591|हाथ आजमाना|try your hand|to try one’s hand at something|0.7209749221801758|0.8106501698493958|0.13953488372093023|0.8333877325057983|4
592|हाथ पक्का होना|firmness of hand|to be highly skilled|0.522430419921875|0.7745723128318787|0.0|0.5319640636444092|2
593|हाथ कंगन|wrist bracelet|obvious proof; needs no words|0.3935083746910095|0.7911399006843567|0.0|0.3969646096229553|2
594|हाथ रोक लेना|restraining the hand|to restrain oneself|0.5188301801681519|0.7953221201896667|0.22857142857142856|0.8187456727027893|4
595|हाथी के दाँत खाना और, दिखाना और|eating elephant tusks and, showing and|hypocrisy; different inside vs outside|0.4552057385444641|0.7696751356124878|0.0|0.45194166898727417|1
596|हाथ से हाथ धो बैठना|Hand washing|to lose something completely|0.2578238844871521|0.7245280146598816|0.0|0.5550363063812256|1
597|हाथ धो बैठना|washing hands|to suffer total loss|0.3416301906108856|0.8010563850402832|0.0|0.4873683750629425|3
598|हाथी के पाँव में सबका पाँव|Everyone 's feet in the elephant 's feet|the mighty controls all|0.355586439371109|0.7070108652114868|0.031746031746031744|0.4888981580734253|3
599|हाथ पर रखकर देखना|Watching by hand|to test practically|0.48363110423088074|0.6699813604354858|0.0|0.5993528962135315|4
600|हाथ टेक देना|giving a handshake|to surrender|0.4091881215572357|0.8123220205307007|0.0|0.6049472093582153|3
601|पैरों तले की ज़मीन हिलना|shaking the ground beneath the feet|to be shocked badly|0.45452407002449036|0.8144937753677368|0.0|0.5629796385765076|1
602|पैर पटकना|footstepping|to throw a tantrum|0.40482020378112793|0.7151006460189819|0.0|0.5616335272789001|1
603|पैरों पर कुल्हाड़ी चलाना|Driving axes on feet|to self-sabotage|0.41109707951545715|0.6483957767486572|0.0|0.5279382467269897|2
604|पैरों की जूती समझना|Understanding the Footwear|to treat with utter disdain|0.36951056122779846|0.7750982046127319|0.0|0.3987664580345154|1
605|पैर उखड़ जाना|dislocation of the foot|to lose grip or stability|0.6165696978569031|0.7912583351135254|0.0|0.623552680015564|3
606|पैरों की बेड़ियाँ|ankle bracelets|constraints that bind progress|0.404574990272522|0.8395078182220459|0.0|0.40523800253868103|2
607|पाँव पीछे हटाना|withdrawing the foot|to back out|0.6291778683662415|0.7757366895675659|0.0|0.5584676265716553|1
608|पैरों पर खड़ा होना|standing on one's feet|to become self-reliant|0.5242687463760376|0.8214201927185059|0.0|0.5773959159851074|1
609|मुँह में राम, हाथ में छुरी|Ram in mouth, knife in hand|to be two-faced|0.45045581459999084|0.7675842642784119|0.0|0.4873671233654022|3
610|मुँह पर लौकी रखना|Putting lipstick on the mouth|to keep completely silent|0.3799125850200653|0.7588580846786499|0.0|0.522498369216919|3
611|मुँह मियाँ मिट्ठू|My mouth is sweet|to boast about oneself|0.38605329394340515|0.47127196192741394|0.0|0.49102839827537537|2
612|मुँह का कौर छीनना|removing the mucous membrane|to snatch someone’s rightful share|0.4259553551673889|0.6337512731552124|0.0|0.5399937033653259|2
613|मुँह का रख लेना|keeping your mouth shut|to save face|0.5551138520240784|0.6611886620521545|0.0|0.6590209007263184|3
614|मुँह की बात निकल जाना|word of mouth|to blurt something out|0.4413626492023468|0.7027857303619385|0.0|0.6503688097000122|4
615|माथा ठनकना|nodding his head|to get suspicious suddenly|0.4228273928165436|0.6909300088882446|0.0|0.4601520299911499|1
616|माथा ठन जाना|tingling of the head|to clash over ego|0.516387403011322|0.823681116104126|0.0|0.6264357566833496|1
617|माथे पर लिखना|writing on the forehead|to be written on one’s fate/forehead|0.7308232188224792|0.8070427775382996|0.29508196721311475|0.8287658095359802|3
618|माथा टेकना|bow your head|to bow in submission|0.624954104423523|0.7942616939544678|0.06666666666666667|0.6783173680305481|5
619|दिल का हाल समझना|Understanding the Condition of the Heart|to understand true feelings|0.5561164021492004|0.8300723433494568|0.17910447761194032|0.6068400740623474|3
620|दिल बड़ा करना|enlarging the heart|to be generous/forgiving|0.4748993515968323|0.7981428503990173|0.0|0.557037889957428|3
621|दिल छोटा करना|shortening the heart|to get discouraged|0.3985607326030731|0.7858706712722778|0.0|0.5833723545074463|2
622|दिल बहला फुसलाना|Deceiving the heart|to console and distract|0.41668930649757385|0.6031382083892822|0.0|0.5275864601135254|4
623|दिल का धनी|rich in heart|large-hearted person|0.5698222517967224|0.8174290657043457|0.20689655172413793|0.6968792676925659|3
624|दिल खोलकर हँसना|Laughter from the heart|to laugh heartily|0.7344587445259094|0.8273115754127502|0.21621621621621623|0.7918591499328613|4
625|दिल लगा कर पढ़ना|Reading with Intent|to study diligently|0.6421992778778076|0.793984055519104|0.0|0.5093218088150024|3
626|दिल हार बैठना|heart failure|to lose one’s heart (fall in love)|0.39768585562705994|0.8251892924308777|0.2173913043478261|0.5312039852142334|1
627|दिमाग ठनकना|wheezing|to get suspicious|0.4644995331764221|0.6315258741378784|0.0|0.5365840196609497|1
628|दिमाग चकरा जाना|dizziness|to get dizzy/confused|0.519949734210968|0.7242026925086975|0.0|0.8078608512878418|5
629|दिमाग ठंडा रखना|Keeping the Mind Cool|to stay calm|0.7831200957298279|0.8346730470657349|0.0|0.7466568350791931|4
630|दिमाग घिसना|wriggling of the brain|to use brain excessively|0.5067692399024963|0.6538854241371155|0.1818181818181818|0.7391814589500427|1
631|दिमाग पर जोर डालना|Stressing the Mind|to strain the brain|0.7329986691474915|0.7970031499862671|0.17647058823529413|0.7860298156738281|4
632|दिमाग सातवें आसमान पर होना|Being in the seventh heaven|to be over the moon / cocky|0.5399776101112366|0.6770474910736084|0.11320754716981132|0.49971631169319153|4
633|दाँत पीसकर रह जाना|grinding of teeth|to swallow anger silently|0.45112699270248413|0.7118725776672363|0.0|0.5801247358322144|2
634|दाँत नाखून दिखाना|showing teeth and nails|to show aggression|0.5142375230789185|0.8464678525924683|0.0|0.5984925627708435|3
635|दाँतों तले अंगुली आ जाना|Fingering under the teeth|to be stunned with surprise|0.3704128563404083|0.7001784443855286|0.0|0.48045432567596436|2
636|दाँत खींच लेना|pulling teeth|to break someone’s courage|0.399193674325943|0.8081269264221191|0.0|0.6003134846687317|1
637|जुबान चलती रहना|keep the tongue moving|to keep blabbering|0.5514169335365295|0.7891502380371094|0.1081081081081081|0.7018969655036926|1
