|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
393|चिराग तले छिपना|Write off as a loss###|to hide in the most obvious place|0.39785775542259216|0.40045860409736633|0.0|0.462685227394104|2
394|चिराग की तरह जलना|Live off one's own accord ###|to sacrifice oneself for others|0.42645421624183655|0.418470174074173|0.03389830508474576|0.4829224944114685|2
395|चिराग घर का बुझना|Be afraid of one's own shadow ###|to lose a loved one|0.4631490707397461|0.3939284384250641|0.038461538461538464|0.47583672404289246|2
396|चिराग को हवा लगना|The wind blows from all directions ###|to face danger or crisis|0.4426685571670532|0.4461251497268677|0.0|0.45056286454200745|2
397|चिराग हाथ में होना|The hand is not empty ###|to have control or guidance|0.4178788959980011|0.43027636408805847|0.0|0.5179994106292725|2
398|भेड़ चाल चलना|Keep on doing one's job despite hardships|to follow others blindly|0.5216947793960571|0.4269283711910248|0.0|0.6235625147819519|1
399|भेड़ बनना|Up to one's knees|to lack independent thought|0.3495389521121979|0.38280993700027466|0.0|0.5020354986190796|2
400|भेड़ की तरह भागना|Divide the booty accordingYou|to run after the crowd|0.42205628752708435|0.40807557106018066|0.11999999999999998|0.5797200798988342|2
401|भेड़िया बनना|Become a hero through one's own efforts|to be cruel or selfish|0.5307652950286865|0.40710750222206116|0.0|0.6186652183532715|2
402|भेड़ का रूप धारण करना|Explain the meaning of a word or phrase in Chinese.|to appear innocent while being deceitful|0.4118531048297882|0.48510417342185974|0.020618556701030927|0.38879069685935974|1
403|भेड़ की खाल में भेड़िया|A thing is never found outside its context|a dangerous person pretending to be gentle|0.5082563161849976|0.40766605734825134|0.02247191011235955|0.3773505687713623|1
404|भेड़ के पीछे भेड़|Follow the beaten track|to imitate without thinking|0.3940483033657074|0.4578896462917328|0.0|0.6354653835296631|2
405|भेड़ की तरह झुंड में रहना|Stay in a slough of despondency|to depend on others’ lead|0.4486997425556183|0.4901038706302643|0.0|0.5787867307662964|4
406|भेड़ की तरह बोलना|Speak as if one had a silver tongue###|to agree without question|0.44113877415657043|0.5040792226791382|0.0|0.5850088596343994|4
407|भेड़िया आया कहकर झूठ बोलना|Tell somebody something for what it's worth|to lie so often that no one believes you later|0.43878206610679626|0.43106839060783386|0.020618556701030927|0.6171442866325378|2
408|ईमान बेचना|Sell off at a loss|to sacrifice integrity for gain|0.43407753109931946|0.46274349093437195|0.0|0.6366317868232727|3
409|ईमान पर आँच आना|Estimate the worth of a person by his deeds not just by his words|to face moral challenge|0.5252188444137573|0.5279117226600647|0.0|0.5824024081230164|4
410|ईमानदार बनना|Become a leader|to act honestly|0.6274300217628479|0.571607232093811|0.0|0.6254053115844727|1
411|ईमान का सौदा करना|Give somebody the opportunity (or chance) to explain|to compromise ethics for money|0.5202268362045288|0.47835037112236023|0.0|0.4799872934818268|2
412|ईमान की कमाई|Cut the pay of all employees by 20% ###|honest earnings|0.47367873787879944|0.4325057566165924|0.0|0.49869710206985474|2
413|ईमान दिखाना|Show off one's talent|to prove one’s honesty|0.6780505776405334|0.5634022951126099|0.2790697674418604|0.662222146987915|2
414|ईमानदारी निभाना|Make concessions for the sake of future gains###|to act truthfully and faithfully|0.5367161631584167|0.531120240688324|0.0|0.5403741598129272|5
415|ईमान का साथी|Companion ###|a trustworthy companion|0.6238624453544617|0.5685415267944336|0.35714285714285715|0.7712050080299377|3
416|ईमान से उतरना|Respond to an invitation ###|to become dishonest|0.5380910038948059|0.49590030312538147|0.0|0.35197919607162476|1
417|ईमान की परीक्षा देना|Subject the student to a rigorous examination ###|to face a test of character|0.6979167461395264|0.6861369609832764|0.025974025974025972|0.6388841271400452|3
418|झूठ बोलना|Chime in with others|to tell a lie|0.4138944745063782|0.512942373752594|0.0|0.5561298131942749|1
419|झूठ पकड़ना|Catch up with somebody by following clues|to catch a lie or liar|0.5559008717536926|0.4366825520992279|0.09090909090909091|0.7001956105232239|3
420|झूठ की पोल खोलना|Tell somebody something for what it's worth|to expose deceit|0.4864276051521301|0.49526575207710266|0.0|0.6450178623199463|4
421|झूठा बहाना बनाना|Build up one's reputation by cheap means|to make false excuses|0.5153944492340088|0.5773829817771912|0.0|0.6963008642196655|1
422|झूठ बोलकर बचना|Save face at the expense of honor|to lie and escape consequences|0.5501406192779541|0.6420064568519592|0.0|0.7030646204948425|5
423|झूठ फैलाना|Let things drift if they do not affect one personally|to spread lies|0.4844215214252472|0.3953463137149811|0.0|0.5878376960754395|1
424|झूठ सच बनाना|Make an honest effort|to manipulate facts to appear true|0.5532476902008057|0.5729191899299622|0.0|0.6201338171958923|4
425|झूठ पर झूठ बोलना|Tell somebody something for what it's worth|to keep lying|0.41988685727119446|0.5079506635665894|0.0|0.604001522064209|1
426|झूठ से मुँह मोड़ना|Modulate the tone accordingYou|to stay away from falsehood|0.4043543040752411|0.4191041886806488|0.0|0.46829137206077576|1
427|झूठ पकड़ा जाना|Guess what somebody is doing by seeing his work###|to get caught lying|0.4991476833820343|0.39653560519218445|0.0|0.5212350487709045|2
428|एक तीर से दो निशाने|Two nails in the same shoe|to achieve two goals with one action|0.4332723319530487|0.4992233216762543|0.03076923076923077|0.5282149314880371|1
429|नौ दो ग्यारह होना|Twice as many as before|to run away quickly|0.43810996413230896|0.4855644404888153|0.0|0.5250580310821533|2
430|खयाली पुलाव पकाना|Tell somebody something for what it's worth|to daydream unrealistic plans|0.3881142735481262|0.401204913854599|0.0|0.5123471617698669|2
431|दाल में कुछ काला है|Some of the things are blackened by time|something is suspicious|0.45878225564956665|0.5381097197532654|0.03125|0.5980153679847717|2
432|दाल न गलना|Don't be afraid to tell somebody something###|a plan not working out|0.4638257920742035|0.37950047850608826|0.02898550724637681|0.5141374468803406|2
433|जले पर नमक छिड़कना|Put on airs of nobility|to make someone’s pain worse|0.37450215220451355|0.4673878252506256|0.0|0.5391889810562134|2
434|सोने पर सुहागा|Suffer a grievance in silence ###|an added bonus to something good|0.42031264305114746|0.45031335949897766|0.0|0.33304449915885925|2
435|रामबाण उपाय|A remedy worse than the ailment|a sure-shot remedy|0.5812181830406189|0.5519362688064575|0.16326530612244897|0.736189603805542|3
436|आसमान से तारे तोड़ना|Cut the tether and let the boat drift|to promise or attempt the impossible|0.41262826323509216|0.4035954773426056|0.1038961038961039|0.5477126240730286|3
437|सात समुंदर पार|Seven of us are walking together ###|very far away|0.40869253873825073|0.35525453090667725|0.0|0.42576828598976135|1
438|अब पछताए होत क्या जब चिड़ियाँ चुग गई खेत|It's never too late to mend.|repenting after the damage is done|0.574711799621582|0.387816458940506|0.030769230769230767|0.6474612951278687|5
439|हाथ कंगन को आरसी क्या|How to translate it semantically into English|no proof needed for the obvious|0.4363998472690582|0.34878766536712646|0.0|0.5001949667930603|1
440|तिल का ताड़ बनाना|Make use of every bit of time or space###|to exaggerate a small issue|0.45617637038230896|0.3916948437690735|0.0|0.5261881947517395|3
441|ठोकर खाना|Feed oneself on illusions|to stumble and learn from mistakes|0.4778527617454529|0.3917708098888397|0.0|0.6333112120628357|4
442|ठंडा बस्ता डालना|Assign jobs to people accordingYou|to shelve a matter indefinitely|0.41638246178627014|0.3340916931629181|0.0|0.6126669049263|1
443|ठंडी साँस भरना|Feel cold and shiver with sickness ###|to sigh in sorrow|0.48599568009376526|0.49970418214797974|0.0|0.4885932505130768|2
444|जी का जंजाल|A thief's hideout|a constant nuisance|0.43089643120765686|0.5738054513931274|0.0|0.5780708193778992|3
445|जी जान से लगना|Feel nervous and uneasy ###|to put one’s heart and soul into it|0.43571022152900696|0.49002841114997864|0.09523809523809525|0.44824308156967163|4
446|पीठ पीछे वार करना|Try to keep the favor of the public in mind while making a decision###|to backstab someone|0.46404311060905457|0.4562329053878784|0.0|0.5418956279754639|2
447|पीठ थपथपाना|Ask for help ###|to praise or encourage|0.4608835279941559|0.4364762008190155|0.0|0.5024244785308838|1
448|पीठ दिखाना|Blow hot and cold|to run away from a challenge|0.4406971335411072|0.3871579170227051|0.0|0.6213997006416321|4
449|पत्ता साफ होना|Clean up after oneself|to be removed or eliminated|0.37165921926498413|0.5826603770256042|0.0|0.6802772879600525|2
450|पत्ते खोलना|Strike a proper balance between work and rest|to reveal one’s plans|0.5422124266624451|0.40679892897605896|0.0|0.5720041394233704|2
451|पलड़ा भारी होना|Heavy burden|to have the upper hand|0.4592472314834595|0.72066730260849|0.0|0.6359674334526062|5
452|फटे में टांग अड़ाना|Make a clean sweep|to meddle where not needed|0.39444342255592346|0.4595281183719635|0.0|0.6160512566566467|2
453|फूटी किस्मत|Lick the hand of anyone who throws a few crumbs ###|very bad luck|0.32056257128715515|0.3624897003173828|0.0|0.4632183909416199|2
454|फूटी कोड़ी|A false code|a tiny amount of money|0.4142172038555145|0.6584975719451904|0.0|0.5142744779586792|2
455|फूल नहीं समाना|Not all flowers are alike|to be overjoyed|0.4592475891113281|0.8239990472793579|0.0|0.5099852085113525|5
456|रंग में भंग पड़ना|(of a person) be found guilty of a crime ###|to have celebrations spoiled|0.47036048769950867|0.43334001302719116|0.0|0.4178600311279297|2
457|रंग बदलना|Change the color (or mood) ###|to betray or change stance|0.505603015422821|0.617674708366394|0.23076923076923078|0.5792253613471985|2
458|रंग लाना|Color the whole thing red|to succeed|0.4467250406742096|0.6014412045478821|0.0|0.3715020418167114|2
459|रंगे हाथ पकड़ा जाना|Ring a person's hand and ring it off ###|to be caught red-handed|0.43785011768341064|0.44497406482696533|0.061538461538461535|0.5549365282058716|2
460|लकीर का फ़कीर|A poor man who has a silver spoon in his mouth###|to follow tradition blindly|0.33761054277420044|0.640400230884552|0.0|0.36576107144355774|2
461|लंबी-लंबी छोड़ना|Let things drift if they do not affect one personally ###|to boast with tall claims|0.45813149213790894|0.3811878263950348|0.0|0.4529625177383423|2
462|लोहा मानना|Treat a thief as one's father ###|to acknowledge someone’s superiority|0.5089983940124512|0.40197286009788513|0.11594202898550725|0.5296939611434937|2
463|लोहा गरम है चोट कर|Be burnt by fire ###|strike while the iron is hot|0.42887213826179504|0.42873215675354004|0.0|0.5964377522468567|3
464|दिन-दुगनी रात-चौगुनी तरक्की|Twice as many as before|rapid, compounding growth|0.48065367341041565|0.4582037627696991|0.0|0.5501939058303833|4
465|दिन में तारे दिखना|(of a person) be found in a suspicious position|to be in extreme pain or shock|0.47925040125846863|0.40337899327278137|0.09756097560975609|0.5651348233222961|5
466|मक्खन लगाना|Feed oneself on illusions|to flatter for gain|0.5082346796989441|0.4124837815761566|0.0|0.716705322265625|4
467|मगजमारी करना|Make a thorough investigation of a thing###|to toil mentally|0.5553190112113953|0.7181553840637207|0.0|0.5832192897796631|2
468|माथा पीटना|Punish somebody as a warning to all ###|to regret greatly|0.4344402849674225|0.4708315432071686|0.0|0.5786271095275879|1
469|माथा ठोकना|Slap one's face until it's swollen in an effort to look imposing###|to plead earnestly or pray|0.4630758762359619|0.4338022470474243|0.0|0.45992311835289|1
470|माथे पर बल पड़ना|(or) hit one on the face|to appear tense|0.4600450098514557|0.5448703765869141|0.0|0.5602132081985474|1
471|मान रखना|Respect (or honor) somebody by keeping his memory alive|to honor someone’s feelings|0.6486568450927734|0.4685518443584442|0.21428571428571427|0.8167859315872192|4
472|मुँह में दही जमाना|Make a fool of oneself|to remain deliberately silent|0.3856436312198639|0.5886366367340088|0.0|0.5964056849479675|1
473|मूँछों पर ताव देना|(of a person) be found guilty of a crime against the state ###|to show pride or bravado|0.4036281406879425|0.3625037968158722|0.0|0.3920746445655823|1
474|जग हँसाई होना|The whole world smiles at him ###|to become a public joke|0.5570276379585266|0.6370660662651062|0.0|0.4008578658103943|3
475|टांग अड़ाना|Tell somebody something for what it's worth|to interfere unnecessarily|0.43181368708610535|0.37928614020347595|0.0|0.5296011567115784|3
476|तूफ़ान खड़ा करना|Make a fool of oneself|to create a big ruckus|0.42497357726097107|0.5483136773109436|0.09090909090909091|0.7257576584815979|2
477|कलेजा मुँह को आना|Make concessions for the sake of future gains|to be terrified (near-death feel)|0.41061463952064514|0.39037230610847473|0.0|0.4812990427017212|1
478|कलेजा ठंडा होना|The cold hand of fate ###|to feel avenged or satisfied after anger|0.40987125039100647|0.5314480066299438|0.0|0.384380578994751|5
479|घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े|If one does not give up, he will eventually win###|use strict means if polite ones fail|0.5016070604324341|0.37959614396095276|0.02197802197802198|0.40145552158355713|2
480|छाती ठोकना|(of a person) be found guilty by circumstantial evidence ###|to boast loudly|0.38319095969200134|0.3877871334552765|0.0|0.38597941398620605|5
481|छाती पर साँप लोटना|(of an evil person) will take advantage of the influence of good people ###|to be intensely jealous|0.3850992023944855|0.3444932997226715|0.019607843137254905|0.41419517993927|4
482|छाती पर मूंग दलना|Feed oneself on illusions|to oppress or torment someone|0.33944085240364075|0.40902265906333923|0.0|0.5750588774681091|4
483|छाती चौड़ी होना|Wear one's hair coquettishly###|to feel proud|0.4187920391559601|0.43513715267181396|0.0|0.5000796914100647|2
484|खेत खाए गधा, मारें जुलाहा|Feed oneself on illusions ###|to punish the wrong person|0.3999697268009186|0.32016849517822266|0.0|0.4276198148727417|2
485|कुएँ में कूदना|Feed oneself on illusions|to jump into trouble knowingly|0.4514547288417816|0.4169948399066925|0.0|0.6105014085769653|2
486|कुआँ खोदना|Hide somebody's identity and make it public|to prepare in advance|0.4609839618206024|0.3678947985172272|0.0|0.43291497230529785|2
487|चींटी की चाल|Follow the beaten track|very slow progress|0.5223575234413147|0.553285539150238|0.052631578947368425|0.6501481533050537|4
488|गागर में सागर भरना|The ocean is boundless|to say a lot in few words|0.45042654871940613|0.5139187574386597|0.0|0.45831719040870667|1
489|ऊँची दुकान फीका पकवान|A shopkeeper makes a profit by selling at a higher price than he buys at ###|great show, poor quality|0.37276530265808105|0.38918671011924744|0.018867924528301886|0.3738752603530884|3
490|नाच न जाने आँगन टेढ़ा|Dance without music|blame surroundings for one’s lack|0.501229465007782|0.4175977408885956|0.0|0.456900417804718|2
491|नेकी कर दरिया में डाल|Put a person in power|do good without expectation|0.4448392689228058|0.41840246319770813|0.0|0.49245738983154297|1
492|थोथा चना बाजे घना|A thing is worth its weight in gold ###|empty vessels make more noise|0.37558093667030334|0.4377570152282715|0.0|0.4267115890979767|3
493|रात गई बात गई|It is late in the morning (referring to getting up late)###|let bygones be bygones|0.3747130334377289|0.5275765061378479|0.0|0.4182916283607483|1
494|रातों-रात बदलना|Change from one person to another|to change overnight|0.6258926391601562|0.6003621220588684|0.15686274509803924|0.7371119856834412|4
495|रस्सी जल गई पर ऐंठ न गई|The spirit is willing, but the flesh is weak###|to be arrogant despite downfall|0.5076737403869629|0.4743698537349701|0.0|0.5067935585975647|5
496|रोज़ का रोना|Ridiculous|the same old complaint|0.5147044658660889|0.4554397761821747|0.0|0.5029285550117493|3
497|रोटी-रोज़ी का सवाल|What's the point of asking such a question ###|a matter of livelihood|0.4967487156391144|0.5034881234169006|0.057971014492753624|0.49398595094680786|1
498|लाभ-हानि की परवाह न करना|Not lose by caution|to not care about profit or loss|0.4492829740047455|0.6302738189697266|0.07692307692307691|0.6666872501373291|4
499|लाख टके की बात|(said) a thousand words ###|a very valuable point|0.4310852885246277|0.5789464712142944|0.0|0.3435364365577698|3
500|लकड़ी बेकार करना|Make a clean sweep|to waste effort (colloquial sense)|0.4032987356185913|0.44939476251602173|0.0|0.5301671028137207|5
501|लड़ाई का मूड बनाना|Create a mood of battle ###|to get into a quarrelsome mood|0.7242787480354309|0.7836097478866577|0.10714285714285714|0.7560070157051086|4
502|शक की सूई अटकना|Be afraid of one's own shadow ###|to remain doubtful|0.5225510001182556|0.42641308903694153|0.0|0.5229527354240417|2
503|सड़कछाप व्यवहार|Useless|rude, rough behavior|0.45966020226478577|0.399273157119751|0.0|0.5475200414657593|2
504|सिर पर चढ़ाना|Plod away at a task despite difficulties|to pamper excessively|0.4975697696208954|0.4732969403266907|0.0|0.5779661536216736|4
505|सिर पर हाथ फेरना|Put up a brave struggle against oppression###|to bless affectionately|0.44096246361732483|0.35655662417411804|0.0|0.45179417729377747|5
506|सिर पर तूफ़ान टूटना|(of a person) have one's head and shoulders above others|to face a sudden calamity|0.40302786231040955|0.396719366312027|0.023255813953488372|0.526408314704895|3
507|सिर खपाना|Feed oneself on illusions|to rack one’s brains|0.5676895380020142|0.4646602272987366|0.04545454545454545|0.6227794289588928|4
508|सिर ऊँचा करना|Raise one's head above the crowd|to bring honor|0.5438368916511536|0.7458615303039551|0.0|0.6193667054176331|4
509|सिर झुकाना|(of a person) bow to circumstances|to show respect or shame|0.5544312000274658|0.5487111806869507|0.0|0.6714959144592285|3
510|सुबह के भूले शाम को घर आ जाएँ तो भूले नहीं कहलाते|If one is out all day long, he will return home late in the evening ###|better late than never|0.4119453728199005|0.49312517046928406|0.0808080808080808|0.4611157178878784|2
511|अक्ल के घोड़े दौड़ाना|Run after one's own shadow ###|to overthink unnecessarily|0.4603380262851715|0.4167366325855255|0.0|0.41509681940078735|2
512|अव्वल दर्जे का|A man of very modest means|of top quality|0.45661863684654236|0.559776782989502|0.0|0.41939273476600647|1
513|अधेड़ उम्र की दिक्कत|Old people may still cherish high aspirations###|middle-age related issues (colloq.)|0.5353615880012512|0.5211459994316101|0.0|0.481212854385376|2
514|अंगारों पर चलना|Walk on tiptoe|to go through hardships|0.4073159396648407|0.6478890776634216|0.0|0.5612857341766357|2
515|अंगूठा दिखाना|Show off one's talent|to refuse bluntly|0.5102324485778809|0.5453400611877441|0.0|0.564437985420227|2
516|अंगूठा छाप|Cut off a person's head and hang it up as a warning to all|an illiterate person (dated)|0.4474369287490845|0.4382244348526001|0.12765957446808512|0.5476032495498657|1
517|अंधेर नगरी चौपट राजा|The ruler's power is absolute ###|a place with complete mismanagement|0.5433078408241272|0.442975789308548|0.0|0.4980674684047699|3
518|अन्नदान महादान|A great deal of food and drink ###|charity of food is supreme (proverbial)|0.5683817863464355|0.601236879825592|0.2191780821917808|0.6124498844146729|2
519|अक्ल ठिकाने लगना|Make a mistake (or error) ###|to come to one’s senses|0.3849376440048218|0.46453675627708435|0.0|0.5670923590660095|1
520|कानून हाथ में लेना|Get something for nothing|to take law into one’s own hands|0.40312451124191284|0.46743568778038025|0.0|0.5382674932479858|4
521|कान पर हाथ रखना|Keep one's hand over one's forehead - in greeting ###|to be alarmed or scared|0.3673773407936096|0.5334147214889526|0.0|0.45794570446014404|1
522|कानोंकान खबर न होना|No news is good for one's health|no one gets wind of it|0.5191430449485779|0.4828105866909027|0.10344827586206898|0.658704400062561|4
523|काला-सफेद करना|Change from black to white (or vice versa)###|to decide authoritatively|0.4507286548614502|0.7699782848358154|0.0|0.4807778596878052|2
524|कलेजे पर पत्थर रखना|Keep a watch on somebody's actions|to harden one’s heart to do something tough|0.5085038542747498|0.43767186999320984|0.07228915662650602|0.5765631794929504|2
525|किसी की बैंड बजाना|Sing the same tune as others|to thrash or defeat thoroughly|0.42288854718208313|0.5926797389984131|0.0|0.523530125617981|3
526|खुल्लम-खुल्ला कहना|Speak out one's own truth|to say openly|0.625789225101471|0.7109649181365967|0.0|0.7747489809989929|5
527|खून गर्म होना|Feel nervous and uneasy|to feel fired up|0.6418485045433044|0.5290781855583191|0.10810810810810811|0.6687783598899841|5
528|खुशी के मारे फूले न समाना|Not comparable ###|to be overjoyed|0.3943878412246704|0.42339542508125305|0.0|0.5647624135017395|1
529|गला सूख जाना|Know a man by repute is not as good as meeting him face to face.|to feel nervous or scared|0.44762933254241943|0.3758697509765625|0.0202020202020202|0.3296739459037781|2
530|गला काट प्रतिस्पर्धा|Compete head to head|cut-throat competition|0.5701199173927307|0.5965049862861633|0.10256410256410256|0.7359891533851624|5
531|गलती पर पर्दा डालना|Cover up one's mistake with another|to cover up a mistake|0.7958002686500549|0.7519005537033081|0.41379310344827586|0.9256350994110107|4
532|गले की फाँस|Fail in a public examination|a nagging problem|0.5026903748512268|0.47451868653297424|0.0|0.6001984477043152|3
533|गले मिलना|(of a person's) lips are moving but no audible words are being said|to embrace warmly (reconciliation)|0.44723814725875854|0.3849615156650543|0.0|0.45758476853370667|3
534|घड़ी-घड़ी रंग बदलना|Change the color of the stripes (or patches)###|to be fickle|0.4768579602241516|0.5455021262168884|0.0|0.48884862661361694|1
535|घूम-फिरकर वहीं आना|Return to one's old place ###|to end up at the same point|0.5199944376945496|0.6477118730545044|0.0|0.6076748967170715|5
536|चक्कर काटना|Cut off all means of retreat|to make repeated rounds (bureaucracy)|0.5046876072883606|0.5180067420005798|0.0|0.5356493592262268|2
537|चक्की में पिसना|Make a fool of oneself###|to be crushed by circumstances|0.38135528564453125|0.46453776955604553|0.0|0.5260258316993713|2
538|चौबे जी छब्बे बने, दुबे बने न|Inseparable ###|to aim higher and lose what you had|0.3807671368122101|0.3044998049736023|0.0|0.5807150602340698|4
539|चूँ भी न करना|Don't be afraid to try (or to make an effort)###|to not utter a word|0.5293949842453003|0.5734649300575256|0.0|0.6086555123329163|4
540|चोली-दामन का साथ|Pair up the hands and feet ###|inseparable relationship|0.34045150876045227|0.46170949935913086|0.0|0.4946810007095337|2
541|छोटा मुँह बड़ी बात|(of a person) be of a much larger stature than himself ###|big talk from a small person|0.43017956614494324|0.4497499465942383|0.11111111111111112|0.5106593370437622|4
542|जुबान पर ताला लगाना|Wear a false name|to keep one’s mouth shut|0.45239606499671936|0.5048055648803711|0.0|0.5980780720710754|1
543|जुबान देना और निभाना|Feed the poor and the aged ###|to keep a promise|0.44958001375198364|0.4223359525203705|0.0|0.5389151573181152|2
544|जुबान की कसम|A just cause ###|a solemn vow|0.503692626953125|0.5235472321510315|0.0|0.5608172416687012|4
545|जान पर बन आना|Be influenced by one's own views ###|to be in grave danger|0.439293771982193|0.4073452055454254|0.07017543859649122|0.4114234149456024|1
546|जान हथेली पर लेकर फिरना|Seek help from anyone who has seen the trouble ###|to live riskily|0.4033850133419037|0.36806198954582214|0.0|0.5353350639343262|2
547|जेब ढीली करना|Make a clean sweep|to spend money|0.3940107524394989|0.5622396469116211|0.0|0.4780304431915283|5
548|जेब काटना|Cut off a person's head and hang it up as a warning to all.|to pickpocket / cheat|0.4155520498752594|0.39791688323020935|0.0|0.4556428790092468|2
549|जोर आज़माइश करना|Make a vigorous effort|to test strength|0.7000141739845276|0.8324676156044006|0.0|0.6116512417793274|4
550|जोर-शोर से करना|Do something without extra effort###|to do with great enthusiasm|0.6098663210868835|0.5769528150558472|0.06451612903225806|0.6411965489387512|3
551|टेंट-टून बजना|Sing merrily ###|to make a loud scene (colloq.)|0.48315075039863586|0.5514627695083618|0.0|0.6144887208938599|1
552|ठाठ से रहना|Live off one's parents ###|to live in style|0.4018420875072479|0.4061986804008484|0.10256410256410255|0.5655207633972168|2
553|डंका पीटना|Pit one against another in a fair fight###|to announce loudly|0.4319118559360504|0.5124452114105225|0.0|0.4940659701824188|1
554|ढिंढोरा पीटना|Pride goes before a fall (destruction) ###|to brag publicly|0.47424623370170593|0.414016455411911|0.0|0.5714784860610962|5
555|ढील देना|(of a thief) leave a trail of clues|to be lenient|0.34868866205215454|0.4595620334148407|0.0|0.48602715134620667|4
556|तारीफ़ के पुल बाँधना|Assign jobs to people accordingYou|to heap praises|0.42012277245521545|0.39734020829200745|0.0|0.5857086777687073|2
557|तह तक पहुँचना|Reach the summit (or goal) ###|to get to the root cause|0.5578127503395081|0.7118754386901855|0.11764705882352941|0.5948273539543152|1
558|तन-मन-धन से|Wealth of the nation|with body, mind, and wealth; wholeheartedly|0.47349002957344055|0.4825654923915863|0.13333333333333333|0.6246668100357056|2
559|तार-तार करना|Narrate systematically and in full detail|to tear apart reputation|0.5524073243141174|0.6456013321876526|0.0|0.5468930602073669|2
560|तार जोड़ना|Connect the dots|to connect the dots|0.937282383441925|0.7889407873153687|0.8750000000000001|0.9458627700805664|5
561|तीस मार खाँ|Strike a proper balance between work and rest###|a self-proclaimed hero; boaster|0.5328208208084106|0.41362279653549194|0.025|0.45600247383117676|1
562|तीन में न तेरह में|Not in a fix ###|irrelevant to any group|0.44304516911506653|0.392172247171402|0.0|0.554799497127533|1
563|तेल-मसाज करना|Massage the face with oil ###|to flatter for benefit (colloq.)|0.5280379056930542|0.7024656534194946|0.0|0.4649432599544525|1
564|थक-हार कर बैठ जाना|Fall asleep after getting dizzy from work ###|to give up after trying|0.5109533071517944|0.6878505349159241|0.1764705882352941|0.5083327889442444|2
565|थाली का बैंगन बनना|The whole thing is greater than the sum of its parts|to switch sides easily (opportunist)|0.41423308849334717|0.3933410048484802|0.0|0.5077022314071655|1
566|दिमाग का पारा चढ़ना|Rise above one's own shadow|to lose temper|0.4846530556678772|0.5252854228019714|0.0|0.6283607482910156|1
567|दिमाग सातवें आसमान पर|On the same level as|to be overconfident or elated|0.36157527565956116|0.43886226415634155|0.0|0.492104172706604|2
568|दिमाग की बत्ती जलना|The brain is a fire. (said of a fool)###|to suddenly get an idea|0.4610431492328644|0.5034791231155396|0.0|0.44624242186546326|3
569|दाँव खेलना|Play with fire|to take a calculated risk|0.4879884123802185|0.6206271648406982|0.0|0.5583513975143433|2
570|दाँव-पेंच आज़माना|(of a person) be highly respected ###|to use tricks or tactics|0.4298964738845825|0.4043464660644531|0.0|0.4478774070739746|2
571|नाक में नकेल डालना|Make a fool of oneself by overreach ###|to bring someone under strict control|0.43141254782676697|0.4572846293449402|0.0|0.49398162961006165|5
572|नाक रगड़ना|Punish one as a warning to all ###|to beg desperately|0.41191157698631287|0.417127788066864|0.0|0.48544788360595703|4
573|नाक ऊँची रखना|Raise one's head above the crowd###|to uphold one’s honor|0.6400109529495239|0.694094181060791|0.24561403508771928|0.5701861381530762|2
574|नाक काट कर रख देना|Cut off a person's head and hang it up as a warning to all ###|to disgrace someone completely|0.4584409296512604|0.5704376101493835|0.0|0.6065108776092529|1
575|नाक पर दम होना|Damming the flow of evil ###|to be short-tempered / easily angered|0.39910608530044556|0.4007612466812134|0.0|0.36778441071510315|2
576|नाक का बाल होना|(of a person) be found guilty of a crime|to be a favorite / close confidant|0.4780544340610504|0.4027296304702759|0.07894736842105264|0.5209056735038757|5
577|कान खोलकर सुनना|Listen to somebody's explanation after he has made a mistake|to listen attentively|0.47530218958854675|0.7018638849258423|0.09411764705882353|0.618739902973175|4
578|कान देना|Hear from somebody's own mouth###|to pay attention|0.39983323216438293|0.47640177607536316|0.0|0.46579015254974365|1
579|कान पकड़ कर माफी मांगना|Ask for help|to apologize earnestly|0.5196055173873901|0.5213779211044312|0.0|0.5171395540237427|2
580|कान के नीचे देना|Inform somebody of something by putting it in a low position|to slap / scold sharply|0.4055926501750946|0.4952549636363983|0.0|0.605126142501831|3
581|कान में भनक पड़ना|Feel nervous and uneasy|to get a hint of something|0.4585157632827759|0.4508534371852875|0.0|0.5285208225250244|1
582|कान फटना|(of a person) be found guilty of a crime against the state ###|to hear loud/harsh sounds|0.413057804107666|0.3452773690223694|0.0|0.31207752227783203|1
583|कान कतरना|Make a thorough investigation of a thing|to cheat a little from all sides|0.5181102752685547|0.463910311460495|0.02631578947368421|0.623223602771759|1
584|आँख बचाकर निकलना|Save a person from harm and let him go###|to slip away unnoticed|0.5943492650985718|0.4895780682563782|0.0|0.6336180567741394|2
585|आँखें चार होना|Four eyes are better than one###|to exchange glances / fall in love|0.47216102480888367|0.5507301092147827|0.0|0.5673851370811462|4
586|आँखें चुराना|Cut the nails after they have grown too long|to avoid facing someone|0.375209778547287|0.3841344118118286|0.0|0.4788275361061096|2
587|आँखें तिरछी करना|Feel nervous and uneasy|to squint in doubt|0.49913790822029114|0.5369958281517029|0.0|0.633051872253418|2
588|आँखों पर पट्टी बंधना|Bind the feet to the ankles|to be blinded to the truth|0.4385938048362732|0.46865925192832947|0.2545454545454545|0.3953777849674225|2
589|आँखों में बसाए रखना|Keep in touch with|to cherish someone deeply|0.45365744829177856|0.5188705921173096|0.0|0.6089143753051758|2
