src,explanation_used,literal_used,final_translation,QE_final,QE_literal,QE_explanation,DA_final,DA_literal,DA_explanation,QE_final_gt_literal,DA_final_gt_literal
हाथ मिलाना,to collaborate or agree,to join hands,to join forces,-0.21945272386074066,0.1139570027589798,-0.3113658130168915,0.5686442255973816,0.6363738775253296,0.9830181002616882,0.0,0.0
तूफ़ान खड़ा करना,to create a big ruckus,to raise a storm,to kick up a storm,0.02596982568502426,-0.014515388756990433,-0.4698657989501953,0.7903438210487366,0.8252753615379333,0.9712560772895813,1.0,0.0
दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,hold a grudge,0.03162180259823799,0.15332402288913727,-0.3420993983745575,0.8943780064582825,0.7159955501556396,0.9794461131095886,0.0,1.0
रंग उड़ जाना,to lose color/enthusiasm,for color to fly away,to lose one's spark,-0.7241325974464417,-0.6650543808937073,-0.6142465472221375,0.7040220499038696,0.5715915560722351,0.9796029329299927,0.0,1.0
हवा लगना,to be influenced by others,to catch/get the wind,to be swayed by others,-0.7778668403625488,-0.4391264319419861,-0.6510354280471802,0.7738314270973206,0.4359976053237915,0.9718649983406067,0.0,1.0
मुँह का कौर छीनना,to snatch someone’s rightful share,to snatch the morsel from the mouth,to cheat someone out of their rightful share,-0.39506232738494873,-0.4444865882396698,-0.5000036358833313,0.7720929980278015,0.4918893873691559,0.9701671004295349,1.0,1.0
पसीने छूटना,to panic under pressure,for sweats to break out,to break out in a sweat,-0.6312890648841858,-0.3656346797943115,-0.51408851146698,0.6486424207687378,0.519507646560669,0.9733720421791077,0.0,1.0
मुँह का रख लेना,to save face,to keep/save the face of the mouth,save face,-0.38758301734924316,-0.4575093686580658,-0.5722209811210632,0.9256877303123474,0.646483838558197,0.9804352521896362,1.0,1.0
घर उजड़ना,to lose everything,the home to be ruined,to lose everything,-0.4900677502155304,-0.14170978963375092,-0.4900677502155304,0.9848875403404236,0.5724329948425293,0.9848875403404236,0.0,1.0
कलेजा मुँह को आना,to be terrified (near-death feel),the liver to come to the mouth,My heart was in my mouth.,-0.5934123992919922,-0.3778263330459595,-0.8500915169715881,0.35386139154434204,0.342040479183197,0.9380010962486267,0.0,1.0
रंगत फीकी पड़ना,to look dull/sickly,for the complexion to turn faint,to go pale,-0.706864595413208,-0.30430081486701965,-0.45185986161231995,0.5833408236503601,0.578868567943573,0.9814606308937073,0.0,1.0
ईमान पर आँच आना,to face moral challenge,for heat/flame to come upon honesty,To have one's integrity tested.,-0.1920718252658844,-0.6131833791732788,-0.4252108633518219,0.6458700299263,0.5413756370544434,0.9834920763969421,1.0,1.0
हवा में बात करना,to speak without proof or sense,to speak into the air,to spout nonsense,-0.6433122754096985,0.1549619436264038,-0.3433663547039032,0.5360375642776489,0.5389569997787476,0.9731786847114563,0.0,0.0
घोड़े बेचकर सोना,to sleep peacefully without worry,to sleep having sold the horses,sleep easy,-0.3451217710971832,-0.5104245543479919,-0.6076847910881042,0.7075758576393127,0.4709520637989044,0.9690849781036377,1.0,1.0
खून जम जाना,to be terrified,for the blood to freeze/clot,My blood ran cold.,0.01979902945458889,-0.30092012882232666,-0.9096502661705017,0.5702152848243713,0.47776782512664795,0.9667719006538391,1.0,1.0
हवा देना,to encourage or instigate something,to give air,to egg someone on,-0.9060463905334473,-0.4967953860759735,-0.44171208143234253,0.4940718710422516,0.46231725811958313,0.979040801525116,0.0,1.0
घोड़े पर सवार होना,to be in a hurry or overexcited,to be mounted on a horse,raring to go,-0.4561699628829956,-0.049421850591897964,-0.3229886591434479,0.4296940267086029,0.41590064764022827,0.9656128287315369,0.0,1.0
कलेजा ठंडा होना,to feel avenged or satisfied after anger,the liver to become cool,to feel vindicated,-0.501679003238678,-0.5543709993362427,-0.40994951128959656,0.6459475755691528,0.4196755588054657,0.9630354642868042,1.0,1.0
ईमानदार बनना,to act honestly,to become honest,be honest,0.5165941715240479,0.145802304148674,0.26020967960357666,0.8840566277503967,0.9213894009590149,0.9886100888252258,1.0,0.0
मुँह की बात निकल जाना,to blurt something out,the words of the mouth to slip out,The words just slipped out.,-0.5077580213546753,-0.5637181401252747,-0.7515501976013184,0.6385025382041931,0.5651593208312988,0.9814194440841675,1.0,1.0
हाथ ऊँचा होना,to be more powerful or dominant,for the hand to be higher,to have the upper hand,-0.44732826948165894,-0.5968806147575378,-0.40920016169548035,0.5599285364151001,0.4836447834968567,0.9806243777275085,1.0,1.0
घर में घुसकर मारना,to attack boldly,to enter the house and beat,to storm in and attack,-0.3806770443916321,-0.3820836544036865,-0.7039470076560974,0.686278760433197,0.5805731415748596,0.970262885093689,1.0,1.0
दिल हिल जाना,to be shaken emotionally,for the heart to shake,to be shaken to the core,-0.46579626202583313,-0.46602651476860046,-0.47820666432380676,0.6232706308364868,0.622662365436554,0.9670990109443665,1.0,1.0
हाथ बाँधना,to restrict or tie someone’s ability,to tie/bind the hands,to tie someone's hands,0.07791292667388916,0.0495884083211422,-0.5495439171791077,0.6927072405815125,0.6800045371055603,0.9712640643119812,1.0,1.0
खून देना,to sacrifice selflessly,to give blood,to give one's life,-0.3462391793727875,-0.17224431037902832,-0.04636223241686821,0.6975205540657043,0.5627503395080566,0.9848276972770691,0.0,1.0
ईमान का सौदा करना,to compromise ethics for money,to trade one’s honesty,to sell one's integrity,0.12859463691711426,-0.044875334948301315,0.14648106694221497,0.7042064070701599,0.5996341109275818,0.9827833771705627,1.0,1.0
हवा बदलना,to change situation or environment,to change the air,Get a change of scenery.,0.2196509838104248,0.04236934706568718,-0.2338889241218567,0.6723178625106812,0.7411674857139587,0.9845053553581238,1.0,0.0
घोड़े का नाल पहनना,to try something superstitious for luck,to wear a horse’s horseshoe,to resort to superstition.,-0.732433557510376,-0.32541623711586,-0.816336989402771,0.5841847062110901,0.37982210516929626,0.965051531791687,0.0,1.0
घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े,use strict means if polite ones fail,"if ghee won’t come out with a straight finger, one must bend it","If gentle methods don't work, you have to get tough.",-0.2850361466407776,-0.2687673270702362,-0.5389013290405273,0.70835942029953,0.5052016377449036,0.9676821827888489,0.0,1.0
घर का रास्ता भूल जाना,to wander aimlessly or forget priorities,to forget the way home,lose one's bearings,-0.7051599025726318,0.1781391054391861,-0.15645423531532288,0.5126413106918335,0.5533837080001831,0.971372663974762,0.0,0.0
माथा ठनकना,to get suspicious suddenly,the forehead to tingle,I smelled a rat.,-0.3495517373085022,-0.5370811820030212,-0.605431079864502,0.463459849357605,0.5680826902389526,0.9768239855766296,1.0,0.0
रंग चढ़ना,to intensify (influence/celebration),for the color to mount,to gain momentum,-0.5744615197181702,-0.6575033068656921,-0.8787990808486938,0.5448792576789856,0.4928961992263794,0.9700979590415955,1.0,1.0
रंग बदलते देखना,to witness changing loyalties,to see colors changing,to see loyalties shift,-0.10100395977497101,0.23523639142513275,-0.05730875954031944,0.9198799729347229,0.7442810535430908,0.9844101071357727,0.0,1.0
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,to look out for number one,-0.6230658292770386,-0.5143835544586182,-0.4222772419452667,0.4136262834072113,0.4000009596347809,0.9671863913536072,0.0,1.0
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,to chatter one's teeth,-0.6212507486343384,-0.5962886214256287,-0.6118406653404236,0.3509555757045746,0.37947458028793335,0.9730533957481384,0.0,0.0
हवा चखना,to get a taste of something new (usually trouble),to taste the air,get a taste of what's coming,-0.21245023608207703,-0.04176752641797066,-0.6005699038505554,0.6532784700393677,0.5655181407928467,0.9577012062072754,0.0,1.0
हाथ जलना,to learn by mistake,for the hand to be burned,to learn the hard way,-0.6761216521263123,-0.5909854173660278,-0.6378064751625061,0.7640817165374756,0.48646894097328186,0.9792760014533997,0.0,1.0
खून का रिश्ता,blood relation,a relation of blood,blood relation,-0.015053760260343552,0.05848206207156181,-0.015053760260343552,0.9893865585327148,0.8592370748519897,0.9893865585327148,0.0,1.0
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,to be over the moon.,-0.812061607837677,-0.7682831883430481,-0.6168132424354553,0.5437871217727661,0.5133836269378662,0.9763756990432739,0.0,1.0
घोड़े की लगाम कसना,to tighten control,to tighten the horse’s reins,Tighten the reins.,-0.09470520913600922,-0.023367345333099365,-0.41938164830207825,0.7955957651138306,0.7072555422782898,0.9821932911872864,0.0,1.0
घर आँगन में झगड़ा,domestic disputes,a quarrel in the house courtyard,a domestic dispute,-0.017554890364408493,0.3660658597946167,0.16887089610099792,0.9163424372673035,0.6122784614562988,0.986840009689331,0.0,1.0
ईमान की कमाई,honest earnings,earnings of honesty,honest earnings,-0.06892935931682587,-0.10902570188045502,-0.06892932951450348,0.9934264421463013,0.8853394985198975,0.9934264421463013,1.0,1.0
माथा ठन जाना,to clash over ego,for foreheads to clash,to butt heads,-0.8131357431411743,-0.605374276638031,-0.533115804195404,0.5618682503700256,0.6074223518371582,0.9807177186012268,0.0,0.0
छाती ठोकना,to boast loudly,to thump the chest,to beat one's chest,-0.8695240020751953,-0.869420051574707,-0.7548807263374329,0.32885101437568665,0.37659114599227905,0.9716170430183411,0.0,0.0
नाक सूँघना,to pry into someone’s matters,to sniff the nose,stick your nose into someone else's business,-0.5737699866294861,-0.6651904582977295,-0.657142162322998,0.6193389892578125,0.404035747051239,0.9676587581634521,1.0,1.0
घोड़े दौड़ाना,to act hastily without thinking,to run the horses,to rush into things,-0.6889336109161377,-0.4452687203884125,-0.43130871653556824,0.5854738354682922,0.4181879162788391,0.9648563861846924,0.0,1.0
खून बहाना,to fight fiercely,to make blood flow,to fight tooth and nail,-0.8679972290992737,-0.484071284532547,-0.3484094440937042,0.4056142270565033,0.4875235855579376,0.9822611808776855,0.0,0.0
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,to be left heartbroken,-0.251172810792923,-0.17474249005317688,-0.4883045256137848,0.7528536915779114,0.627918541431427,0.9789503216743469,0.0,1.0
ईमान दिखाना,to prove one’s honesty,to show honesty,to prove you're honest,-0.12921668589115143,0.06161906197667122,0.01676834747195244,0.9064769148826599,0.8769621849060059,0.9854214191436768,0.0,1.0
नाक का बाल बन जाना,to become someone’s favorite,to become the hair of the nose,to become the apple of someone's eye,-0.6239104866981506,-0.4430898427963257,-0.5454967617988586,0.7327830195426941,0.49081769585609436,0.9794169068336487,0.0,1.0
छाती पर साँप लोटना,to be intensely jealous,a snake to roll on the chest,to be consumed with jealousy,-0.6993886828422546,-0.4639170467853546,-0.8552306294441223,0.6535638570785522,0.3145197033882141,0.9663096070289612,0.0,1.0
हवा बंद होना,to lose confidence completely,for the air to stop,to have the wind taken out of one's sails,-0.43185433745384216,-0.17354243993759155,-0.32416918873786926,0.4622831642627716,0.5309310555458069,0.981206476688385,0.0,0.0
घर की लक्ष्मी,a woman considered the prosperity of a home,the house’s Lakshmi,the family's lucky charm,-0.16172483563423157,-0.44795355200767517,-0.28129899501800537,0.5776405930519104,0.5870780348777771,0.9534129500389099,1.0,0.0
माथे पर लिखना,to be written on one’s fate/forehead,to be written on the forehead,It's written in the stars.,-0.2503393590450287,-0.0642385333776474,-0.26337477564811707,0.6259853839874268,0.8191257119178772,0.9656404852867126,0.0,0.0
आँख में धूल झोंकना,to deceive or fool someone,to throw dust into the eye,pull the wool over someone's eyes,-0.1547582447528839,-0.126819908618927,-0.44411030411720276,0.45520514249801636,0.47471120953559875,0.9749460816383362,0.0,0.0
हाथ थामना,to support someone,to hold the hand,to stand by someone,-0.7207348942756653,-0.0702003687620163,-0.5881832838058472,0.7023141980171204,0.5066823363304138,0.9786311984062195,0.0,1.0
दिल को सुकून मिलना,to find peace,for the heart to find peace,to feel at peace,-0.1386808305978775,-0.06289075314998627,-0.22107085585594177,0.8358404040336609,0.8653045296669006,0.9835390448570251,0.0,0.0
खून खराबा होना,to result in violence or bloodshed,for bloodshed/ruin to happen,It could end in bloodshed.,0.2723991572856903,0.18033035099506378,0.17548492550849915,0.8542988896369934,0.786300003528595,0.9793381094932556,1.0,1.0
हाथ पसारना,to beg or plead,to spread the hand (for alms),to hold out one's hand,-0.232596755027771,-0.32969042658805847,-0.7101202607154846,0.4499739706516266,0.4850121736526489,0.9737288355827332,1.0,0.0
मछली पानी से बाहर,to feel uncomfortable in a strange place,fish out of water,Like a fish out of water.,0.13197433948516846,0.4149688482284546,-0.6883226037025452,0.40035280585289,0.3754374384880066,0.9591525793075562,0.0,1.0
ईमानदारी निभाना,to act truthfully and faithfully,to uphold honesty,to act with integrity,0.4346587061882019,0.4163562059402466,0.5200144648551941,0.8521363139152527,0.8099246621131897,0.9865736365318298,1.0,1.0
माथा टेकना,to bow in submission,to bow the forehead,bow one's head in submission,-0.43520018458366394,-0.6754825711250305,-0.4345588982105255,0.8172557353973389,0.6286018490791321,0.9786306619644165,1.0,1.0
छाती पर मूंग दलना,to oppress or torment someone,to mill mung beans on the chest,to make someone's life miserable,-0.7502924799919128,-0.7458004355430603,-0.6526964902877808,0.5211948156356812,0.3063296377658844,0.9783508777618408,0.0,1.0
आम के आम गुठलियों के दाम,double benefit from one effort,"mangoes as mangoes, pits for a price too",Two for the price of one.,-0.46917834877967834,-0.7478693127632141,-0.6742777228355408,0.5989152789115906,0.37782222032546997,0.9806419014930725,1.0,1.0
दिल थाम लेना,to feel suspense or fear,to hold the heart,Hold your breath.,0.22319599986076355,-0.42877084016799927,-0.5509570240974426,0.5393121838569641,0.49644044041633606,0.9695590138435364,1.0,1.0
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,to drive someone crazy,-0.4360164403915405,-0.5306676030158997,-0.44633203744888306,0.6379541158676147,0.501051664352417,0.9701175093650818,1.0,1.0
मछली हाथ से निकलना,to miss an opportunity,for the fish to slip from the hand,The opportunity slipped through my fingers.,-0.2993077337741852,-0.41964420676231384,-0.5513647198677063,0.5385725498199463,0.457241952419281,0.9730460047721863,1.0,1.0
हाथ काटना,to separate or break relation,to cut the hand,to sever ties,-0.6429329514503479,-0.374708890914917,-0.44666603207588196,0.7294834852218628,0.5253227353096008,0.9756947159767151,0.0,1.0
छाती चौड़ी होना,to feel proud,the chest to become broad,to swell with pride,-0.7444222569465637,-0.40275585651397705,-0.7049588561058044,0.6942462921142578,0.41854462027549744,0.9778512120246887,0.0,1.0
नाक दबा देना,to silence forcefully,to press the nose down,Shut someone up.,-0.37327316403388977,-0.4280147850513458,-0.4749395549297333,0.5349315404891968,0.5286329388618469,0.9772384166717529,1.0,1.0
आम रास्ता पकड़ना,to take the easy or common way,to take the common road,take the easy way,0.49354150891304016,-0.02429640293121338,0.24484378099441528,0.8916184306144714,0.8510368466377258,0.9843339323997498,1.0,1.0
ईमान का साथी,a trustworthy companion,companion/partner of honesty,Someone you can trust.,0.46643492579460144,0.12174065411090851,0.5237061381340027,0.7227118611335754,0.786680281162262,0.9852613806724548,1.0,0.0
दिल का हाल समझना,to understand true feelings,to understand the state of the heart,to know what's in someone's heart,-0.32596543431282043,-0.2606187164783478,-0.1804966926574707,0.6909031867980957,0.7653636932373047,0.9786452054977417,0.0,0.0
आँखें फटी की फटी रह जाना,to be shocked or amazed,for the eyes to remain torn-open,to be left wide-eyed,-0.451048344373703,-0.3360793888568878,-0.7174986004829407,0.5379902720451355,0.4240380823612213,0.9702027440071106,0.0,1.0
नाक का पानी उतरना,to be utterly humiliated,for the nose’s water to come down,to lose face,-0.8121163249015808,-0.10900259017944336,-0.9186115860939026,0.4326557219028473,0.4493129253387451,0.9627310037612915,0.0,0.0
आँखों में धूल झोंकना,to cheat someone cleverly,to throw dust into the eyes,to pull the wool over someone's eyes,-0.22603094577789307,0.06819666922092438,-0.587886393070221,0.4825080931186676,0.45594504475593567,0.9620504975318909,0.0,1.0
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,come to one's senses,-0.6295427083969116,-0.39906248450279236,-0.2004120945930481,0.5276980996131897,0.5181030035018921,0.9888318777084351,0.0,1.0
हाथ मोड़ना,to refuse or reject something,to twist the hand,to turn down,-0.679098904132843,-0.3630457818508148,-0.3111589252948761,0.4605005383491516,0.3574143946170807,0.9770887494087219,0.0,1.0
दिल लगा लेना,to fall in love deeply,to set/attach the heart,to fall head over heels in love,-0.16704115271568298,-0.5474448800086975,-0.19774292409420013,0.7679434418678284,0.5240465402603149,0.9808865189552307,1.0,1.0
आम आदमी,a common man,common man,an ordinary person,0.3847077190876007,0.2707052528858185,0.3086474537849426,0.8612706661224365,0.9567402601242065,0.9905142188072205,1.0,0.0
ईमान से उतरना,to become dishonest,to step down from honesty,to lose one's integrity,-0.3192425072193146,-0.17481425404548645,-0.33565017580986023,0.6539778113365173,0.6940780282020569,0.9827842712402344,0.0,0.0
दिल बड़ा करना,to be generous/forgiving,to make the heart big,to have a big heart,0.062347911298274994,-0.2773608863353729,-0.31003305315971375,0.5527761578559875,0.42360201478004456,0.9792405962944031,1.0,1.0
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,bring someone to their senses,-0.46883857250213623,-0.6362051367759705,-0.6538522243499756,0.7292432188987732,0.5614343881607056,0.9809302687644958,1.0,1.0
कान खींचना,to scold/punish strictly,to pull the ear,to give someone a stern talking-to,-0.7667431235313416,-0.6086440682411194,-0.8091518878936768,0.5014937520027161,0.40836310386657715,0.9690484404563904,0.0,1.0
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,to overthink,-0.4500287175178528,0.22145608067512512,-0.45002856850624084,0.9759905338287354,0.6327881813049316,0.9759905934333801,0.0,1.0
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,fight tooth and nail.,-0.4053760766983032,-0.37014248967170715,-0.5599567294120789,0.4578143060207367,0.42342469096183777,0.9813194870948792,0.0,1.0
"खेत खाए गधा, मारें जुलाहा",to punish the wrong person,"the donkey ate the field, (yet) we beat the weaver",Taking it out on the wrong person.,-0.9136400818824768,-0.6504079699516296,-0.8422481417655945,0.6092556118965149,0.37372109293937683,0.965364396572113,0.0,1.0
पैर पसारना,to spend or expand beyond means,to spread the feet,to live beyond one's means,-0.6876969933509827,-0.5395252704620361,-0.6230010390281677,0.7316462397575378,0.50748211145401,0.9761434197425842,0.0,1.0
मछली मरना,to face downfall silently,for a fish to die,to die a quiet death,-0.5165943503379822,-0.32921263575553894,-0.5673178434371948,0.6013302206993103,0.4925452470779419,0.9745290875434875,0.0,1.0
आँखों में बस जाना,to win someone’s heart,to come to reside in the eyes,to win someone's heart,-0.21692579984664917,-0.5591106414794922,-0.19862955808639526,0.9611803889274597,0.4885576069355011,0.9724289774894714,1.0,1.0
मछली पकड़ना,to manipulate a situation for gain,to catch fish,to exploit a situation,-0.48748812079429626,0.1613469123840332,-0.4173250198364258,0.8714475631713867,0.5453380942344666,0.9768317341804504,0.0,1.0
दिल में आग लगना,to feel jealousy or anger,for fire to ignite in the heart,to burn with jealousy,-0.5596030354499817,-0.11562055349349976,-0.3569642901420593,0.6918640732765198,0.4369073808193207,0.9725034832954407,0.0,1.0
हवा से बातें करना,to move very fast,to talk with the wind,to go like the wind,-0.21711960434913635,0.3155054450035095,-0.22776074707508087,0.5955548882484436,0.5222947597503662,0.9771390557289124,0.0,1.0
आमदनी अठन्नी खर्चा रुपैया,expenses exceeding income,"income half a rupee, expense a rupee",Living beyond one's means.,-0.4815865159034729,-0.22512607276439667,-0.13539649546146393,0.517898440361023,0.515511155128479,0.9765508770942688,0.0,1.0
ईमान की परीक्षा देना,to face a test of character,to give a test of honesty,to have one's integrity tested,0.04610975831747055,0.23196250200271606,0.11234982311725616,0.7885114550590515,0.840161144733429,0.9818341135978699,0.0,0.0
दिल छोटा करना,to get discouraged,to make the heart small,to lose heart,-0.479943186044693,-0.2637333571910858,-0.5062193274497986,0.5335893034934998,0.4774598777294159,0.9815077781677246,0.0,1.0
कान देना-न देना,to ignore what’s being said,to give an ear—or not,to turn a deaf ear,-0.6621087193489075,-0.37786877155303955,-0.21903812885284424,0.5139650702476501,0.5657325387001038,0.9748983979225159,0.0,0.0
पत्थर की लकीर,to be firm on one’s word or decision,a line of stone,set in stone,-0.0373539999127388,-0.113043874502182,-0.14939366281032562,0.4943902790546417,0.4167495369911194,0.9690161347389221,1.0,1.0
आँखों से ओझल होना,to disappear from sight,to be hidden from the eyes,disappear from view,-0.1309809535741806,-0.4467751085758209,-0.34279969334602356,0.9230275750160217,0.6703609824180603,0.9880241751670837,1.0,1.0
कुएँ में कूदना,to jump into trouble knowingly,to jump into a well,to court disaster,-0.6939924359321594,-0.05374603345990181,-0.3721242845058441,0.4959341585636139,0.6326776742935181,0.9817096590995789,0.0,0.0
पैर जमाना,to settle firmly,to set the feet firm,gain a foothold,-0.37524381279945374,-0.6036151647567749,-0.5625997185707092,0.6650444865226746,0.8041104674339294,0.9800394773483276,1.0,0.0
मगरमच्छ के आँसू,false show of sympathy,crocodile’s tears,crocodile tears,-0.03089742362499237,0.4812638461589813,-0.07254068553447723,0.49524685740470886,0.4814242720603943,0.9831268787384033,0.0,1.0
दिल दहल जाना,to be terrified,for the heart to shudder,to be terrified,-0.8622868061065674,-0.4919985234737396,-0.8622868061065674,0.9690465331077576,0.5722798705101013,0.9690465331077576,0.0,1.0
कुआँ खोदना,to prepare in advance,to dig a well,to lay the groundwork,-0.6290308237075806,-0.504010021686554,-0.5340561270713806,0.5768813490867615,0.4784063696861267,0.9708812832832336,0.0,1.0
झूठ बोलना,to tell a lie,to speak a lie,to lie,-0.02147197723388672,0.19981522858142853,0.1528085321187973,0.8857033848762512,0.9403207898139954,0.9828252196311951,0.0,0.0
दिल बहला फुसलाना,to console and distract,to amuse and cajole the heart,to cheer someone up,-0.6559602618217468,-0.5132291316986084,-0.6248108744621277,0.5238747000694275,0.6459004282951355,0.9776392579078674,0.0,0.0
"आम खाने वाले बनो, पेड़ मत गिनो",enjoy benefits without overanalyzing,"be mango-eaters, don’t count the trees",Don't overthink it—just enjoy the fruit.,-0.02106621488928795,-0.4054886996746063,-0.10495664179325104,0.69049471616745,0.47978106141090393,0.9802468419075012,1.0,1.0
कान फूंकना,to warn privately,to blow into the ear,give someone a heads-up,-0.4837053716182709,-0.6170461773872375,-0.9692619442939758,0.5609387159347534,0.5311960577964783,0.9563645720481873,1.0,1.0
दिल धकधक करना,to feel nervous or anxious,for the heart to throb ‘dhak-dhak’,My heart is pounding.,-0.07852303981781006,-0.529301643371582,-0.4900173842906952,0.4401254951953888,0.39891424775123596,0.9582051038742065,1.0,1.0
आमदनी बढ़ाना,to increase income,to increase income,to boost income,0.098351389169693,0.09096689522266388,0.09096689522266388,0.9624034762382507,0.9895691871643066,0.9895691871643066,1.0,0.0
आँख दिखाना,to threaten or scold harshly,to show the eye,to put someone in their place,-0.6393147110939026,-0.4215269386768341,-0.6475576162338257,0.37745583057403564,0.37806814908981323,0.9549835324287415,0.0,0.0
झूठ पकड़ना,to catch a lie or liar,to catch a lie,to catch someone in a lie,-0.21253404021263123,-0.48151400685310364,-0.3818359076976776,0.8605563640594482,0.7707123160362244,0.9706763625144958,1.0,1.0
मगरमच्छ बनना,to act powerful or arrogant falsely,to become a crocodile,to put on airs,-0.7659380435943604,-0.1607290506362915,-0.22267098724842072,0.37207305431365967,0.4239521920681,0.973391056060791,0.0,0.0
चींटी की चाल,very slow progress,the ant’s gait,moving at a snail's pace,-0.354218989610672,-0.7320957779884338,-0.2844219207763672,0.4902544915676117,0.45319417119026184,0.9878141283988953,1.0,1.0
दिल का धनी,large-hearted person,lord/owner of the heart,a big-hearted person,-0.14504751563072205,-0.2718696892261505,-0.2760714590549469,0.9005611538887024,0.4858046770095825,0.9773995280265808,1.0,1.0
पहाड़ टूट पड़ना,to face a huge problem or calamity,a mountain breaking and falling (upon),A mountain came crashing down on him.,0.30233824253082275,-0.41331198811531067,-0.44599440693855286,0.5320374369621277,0.4798383116722107,0.966983437538147,1.0,1.0
पैर पकड़ना,to beg for forgiveness,to hold the feet,to fall at someone's feet,-0.4012952744960785,-0.5075851082801819,-0.5784063935279846,0.41107115149497986,0.4218464493751526,0.9742376804351807,1.0,0.0
कान पर हाथ धरे रह जाना,to be shocked speechless,to remain with a hand placed on the ear,to be left speechless,-0.5209062695503235,0.21334213018417358,-0.5890302062034607,0.8249803185462952,0.43593278527259827,0.9621135592460632,0.0,1.0
चकमा देना,to deceive or trick someone,to give a dodge/trick,to trick someone,-0.64071124792099,-0.7697713971138,-0.4174864590167999,0.8852441906929016,0.4784828722476959,0.9786112904548645,1.0,1.0
दिल में उतरना,to become likable or close to heart,to descend into the heart,to win someone's heart,-0.1652235984802246,-0.05123628303408623,-0.5392106175422668,0.6520856022834778,0.6265576481819153,0.9766234159469604,0.0,1.0
मगरमच्छ का शिकार करना,to take on a huge challenge,to hunt a crocodile,to take on a monumental challenge,-0.39575591683387756,-0.014250386506319046,-0.41871941089630127,0.9545766115188599,0.4895135462284088,0.9794055819511414,0.0,1.0
अंधे के हाथ बटेर लगना,to get lucky unexpectedly,a quail falling into a blind person’s hand,to have luck fall into your lap,-0.6631982922554016,-0.38183167576789856,-0.7693975567817688,0.5976352095603943,0.4054339528083801,0.9788092970848083,0.0,1.0
झूठ की पोल खोलना,to expose deceit,to open the seams of a lie,to expose a lie,-0.21836400032043457,-0.38904836773872375,-0.09409704804420471,0.8119595646858215,0.5899415612220764,0.9760865569114685,1.0,1.0
आँख तरेरना,to glare angrily,to glare with the eyes,to stare daggers at someone,-0.6112841367721558,-0.40693965554237366,-0.48396965861320496,0.6304010152816772,0.7319480776786804,0.9777965545654297,0.0,0.0
पैर तले ज़मीन खिसकना,to be shocked or lose ground,for the ground to slip from under the feet,to have the rug pulled out from under you,-0.1404877007007599,-0.04715804383158684,-0.38919639587402344,0.5432993769645691,0.6049517393112183,0.970503568649292,0.0,0.0
दिल खोलकर हँसना,to laugh heartily,to laugh with the heart open,to laugh one's heart out,-0.014733482152223587,0.4910210072994232,0.11449727416038513,0.7270870804786682,0.8206397891044617,0.9826902151107788,0.0,0.0
पैर पर कुल्हाड़ी मारना,to harm oneself by one’s own actions,to strike an axe on one’s foot,to shoot oneself in the foot,-0.3249270021915436,-0.20629197359085083,-0.5781617164611816,0.5433776378631592,0.48164740204811096,0.9477785229682922,0.0,1.0
आँख मिलाना,to meet the gaze confidently,to join/match eyes,to look someone in the eye,0.17445166409015656,-0.4778892695903778,0.09082381427288055,0.7098897099494934,0.5627960562705994,0.9716801047325134,1.0,1.0
दिल में ठंडक पड़ना,to feel relief or satisfaction,for coolness to fall in the heart,to feel relieved,-0.39133062958717346,-0.4141447842121124,-0.5042699575424194,0.7703040242195129,0.4975918233394623,0.9815413951873779,1.0,1.0
गागर में सागर भरना,to say a lot in few words,to fill the ocean into a pitcher,To say a lot in a few words.,-0.3561684787273407,-0.3918621838092804,-0.4749380946159363,0.905243992805481,0.418195903301239,0.9554502367973328,1.0,1.0
आँखें फाड़ना,to stare in surprise,to rip/tear the eyes open (goggle),gape in surprise,-0.41429564356803894,-0.39779677987098694,-0.5294628143310547,0.563042163848877,0.4051266312599182,0.9786729216575623,0.0,1.0
झूठा बहाना बनाना,to make false excuses,to make a false excuse,make up an excuse.,0.005511384457349777,0.1710401028394699,0.3419630229473114,0.7828744053840637,0.9394084811210632,0.9868065714836121,0.0,0.0
ऊँची दुकान फीका पकवान,"great show, poor quality","tall shop, bland dish",All show and no substance.,-0.3257901966571808,-0.5953041911125183,-0.09617190062999725,0.6242703795433044,0.4038827419281006,0.9808369278907776,1.0,1.0
अंधा कानून,law that doesn’t see right and wrong,blind law,Justice is blind.,0.34867045283317566,0.19902744889259338,-0.10860037803649902,0.5515797734260559,0.5169920921325684,0.9800078272819519,1.0,1.0
सांड बनना,to act angrily or uncontrollably,to become a bull,go berserk,-0.3269979655742645,-0.6631998419761658,-0.41326722502708435,0.3634324371814728,0.3402077257633209,0.956194281578064,1.0,1.0
